num_date_time,건물번호,일시,기온(C),강수량(mm),풍속(m/s),습도(%),건물유형,연면적(m2),냉방면적(m2),태양광용량(kW),ESS저장용량(kWh),PCS용량(kW)
85_20220826 2,85,2022082622,23.4,0,3.3,80,할인마트,71591,35000,-,-,-
85_20220826 2,85,2022082623,23.1,0,2.5,82,할인마트,71591,35000,-,-,-
85_20220827 0,85,2022082700,23.1,0,2.2,82,할인마트,71591,35000,-,-,-
85_20220827 0,85,2022082701,23.2,0,2.6,80,할인마트,71591,35000,-,-,-
85_20220827 0,85,2022082702,21,15.6,5.4,88,할인마트,71591,35000,-,-,-
85_20220827 0,85,2022082703,20.7,2,2.7,91,할인마트,71591,35000,-,-,-
85_20220827 0,85,2022082704,19.4,0,3.2,85,할인마트,71591,35000,-,-,-
85_20220827 0,85,2022082705,18.9,0,0.6,84,할인마트,71591,35000,-,-,-
85_20220827 0,85,2022082706,18.1,0,2.1,82,할인마트,71591,35000,-,-,-
85_20220827 0,85,2022082707,17.7,0,1.9,85,할인마트,71591,35000,-,-,-
85_20220827 0,85,2022082708,18.3,0,2.1,77,할인마트,71591,35000,-,-,-
85_20220827 0,85,2022082709,19.5,0,2.4,63,할인마트,71591,35000,-,-,-
85_20220827 1,85,2022082710,21.2,0,3.2,54,할인마트,71591,35000,-,-,-
85_20220827 1,85,2022082711,22,0,4.2,45,할인마트,71591,35000,-,-,-
85_20220827 1,85,2022082712,23,0,3.4,49,할인마트,71591,35000,-,-,-
85_20220827 1,85,2022082713,23.6,0,3.8,45,할인마트,71591,35000,-,-,-
85_20220827 1,85,2022082714,24.4,0,3.9,47,할인마트,71591,35000,-,-,-
85_20220827 1,85,2022082715,25,0,3.3,45,할인마트,71591,35000,-,-,-
85_20220827 1,85,2022082716,25.1,0,3.4,43,할인마트,71591,35000,-,-,-
85_20220827 1,85,2022082717,24.9,0,3.7,46,할인마트,71591,35000,-,-,-
85_20220827 1,85,2022082718,24.5,0,2.7,48,할인마트,71591,35000,-,-,-
85_20220827 1,85,2022082719,23.1,0,2.7,52,할인마트,71591,35000,-,-,-
85_20220827 2,85,2022082720,22,0,1.9,56,할인마트,71591,35000,-,-,-
85_20220827 2,85,2022082721,21.2,0,2.7,61,할인마트,71591,35000,-,-,-
85_20220827 2,85,2022082722,20.7,0,2.3,64,할인마트,71591,35000,-,-,-
85_20220827 2,85,2022082723,20.4,0,2.7,61,할인마트,71591,35000,-,-,-
85_20220828 0,85,2022082800,19.6,0,1.8,66,할인마트,71591,35000,-,-,-
85_20220828 0,85,2022082801,18.9,0,0.9,65,할인마트,71591,35000,-,-,-
85_20220828 0,85,2022082802,18.4,0,0.8,72,할인마트,71591,35000,-,-,-
85_20220828 0,85,2022082803,17.6,0,1.8,72,할인마트,71591,35000,-,-,-
85_20220828 0,85,2022082804,17,0,1.9,75,할인마트,71591,35000,-,-,-
85_20220828 0,85,2022082805,16.5,0,2.3,79,할인마트,71591,35000,-,-,-
85_20220828 0,85,2022082806,16.2,0,1.6,80,할인마트,71591,35000,-,-,-
85_20220828 0,85,2022082807,16.4,0,1.4,82,할인마트,71591,35000,-,-,-
85_20220828 0,85,2022082808,19.2,0,2,72,할인마트,71591,35000,-,-,-
85_20220828 0,85,2022082809,21.1,0,2.2,63,할인마트,71591,35000,-,-,-
85_20220828 1,85,2022082810,22.3,0,2.1,59,할인마트,71591,35000,-,-,-
85_20220828 1,85,2022082811,24.1,0,1.4,54,할인마트,71591,35000,-,-,-
85_20220828 1,85,2022082812,25.5,0,2.4,46,할인마트,71591,35000,-,-,-
85_20220828 1,85,2022082813,26.3,0,2.5,42,할인마트,71591,35000,-,-,-
85_20220828 1,85,2022082814,26.7,0,2,42,할인마트,71591,35000,-,-,-
85_20220828 1,85,2022082815,27.6,0,1.6,43,할인마트,71591,35000,-,-,-
85_20220828 1,85,2022082816,28.2,0,1.3,40,할인마트,71591,35000,-,-,-
85_20220828 1,85,2022082817,28.2,0,1.8,39,할인마트,71591,35000,-,-,-
85_20220828 1,85,2022082818,27,0,2.3,43,할인마트,71591,35000,-,-,-
85_20220828 1,85,2022082819,26,0,1.8,46,할인마트,71591,35000,-,-,-
85_20220828 2,85,2022082820,24.3,0,2.5,58,할인마트,71591,35000,-,-,-
85_20220828 2,85,2022082821,23.5,0,1.1,62,할인마트,71591,35000,-,-,-
85_20220828 2,85,2022082822,23,0,0.7,63,할인마트,71591,35000,-,-,-
85_20220828 2,85,2022082823,22.8,0,0.8,66,할인마트,71591,35000,-,-,-
85_20220829 0,85,2022082900,22.5,0,1.5,66,할인마트,71591,35000,-,-,-
85_20220829 0,85,2022082901,22.3,0,1.3,66,할인마트,71591,35000,-,-,-
85_20220829 0,85,2022082902,22.3,0,2.6,67,할인마트,71591,35000,-,-,-
85_20220829 0,85,2022082903,22.1,0,1.6,66,할인마트,71591,35000,-,-,-
85_20220829 0,85,2022082904,21.8,0,1.3,66,할인마트,71591,35000,-,-,-
85_20220829 0,85,2022082905,21.1,0,1,65,할인마트,71591,35000,-,-,-
85_20220829 0,85,2022082906,20.7,0,2.3,74,할인마트,71591,35000,-,-,-
85_20220829 0,85,2022082907,20.1,0.2,2.6,81,할인마트,71591,35000,-,-,-
85_20220829 0,85,2022082908,19.8,0.5,2.3,86,할인마트,71591,35000,-,-,-
85_20220829 0,85,2022082909,19.7,0.4,2.6,86,할인마트,71591,35000,-,-,-
85_20220829 1,85,2022082910,19.6,0.5,2.3,87,할인마트,71591,35000,-,-,-
85_20220829 1,85,2022082911,20.4,0.1,2.3,87,할인마트,71591,35000,-,-,-
85_20220829 1,85,2022082912,20.6,0.1,3.1,85,할인마트,71591,35000,-,-,-
85_20220829 1,85,2022082913,21.2,0.3,1.8,86,할인마트,71591,35000,-,-,-
85_20220829 1,85,2022082914,21.5,0.1,2.8,77,할인마트,71591,35000,-,-,-
85_20220829 1,85,2022082915,22.2,0,1.8,73,할인마트,71591,35000,-,-,-
85_20220829 1,85,2022082916,21.8,0,3.4,75,할인마트,71591,35000,-,-,-
85_20220829 1,85,2022082917,21.4,0,2.2,68,할인마트,71591,35000,-,-,-
85_20220829 1,85,2022082918,21.4,0,2.8,66,할인마트,71591,35000,-,-,-
85_20220829 1,85,2022082919,21.2,0,1.6,71,할인마트,71591,35000,-,-,-
85_20220829 2,85,2022082920,21,0,2.3,71,할인마트,71591,35000,-,-,-
85_20220829 2,85,2022082921,20.9,0,2,70,할인마트,71591,35000,-,-,-
85_20220829 2,85,2022082922,20.7,0,3.1,73,할인마트,71591,35000,-,-,-
85_20220829 2,85,2022082923,20.5,0,3,71,할인마트,71591,35000,-,-,-
85_20220830 0,85,2022083000,20.3,0,2.9,72,할인마트,71591,35000,-,-,-
85_20220830 0,85,2022083001,20.3,0,2.4,73,할인마트,71591,35000,-,-,-
85_20220830 0,85,2022083002,19.9,0.1,2,80,할인마트,71591,35000,-,-,-
85_20220830 0,85,2022083003,19.1,1.8,1.8,92,할인마트,71591,35000,-,-,-
85_20220830 0,85,2022083004,18.4,3.9,2.7,95,할인마트,71591,35000,-,-,-
85_20220830 0,85,2022083005,18.1,3.7,2.8,97,할인마트,71591,35000,-,-,-
85_20220830 0,85,2022083006,17.9,1.3,3.4,97,할인마트,71591,35000,-,-,-
85_20220830 0,85,2022083007,18,1.2,3.1,98,할인마트,71591,35000,-,-,-
85_20220830 0,85,2022083008,18,2.8,2.9,99,할인마트,71591,35000,-,-,-
85_20220830 0,85,2022083009,18.2,2.3,2.3,99,할인마트,71591,35000,-,-,-
85_20220830 1,85,2022083010,18.4,2.5,2.8,99,할인마트,71591,35000,-,-,-
85_20220830 1,85,2022083011,18.8,2.4,3.2,98,할인마트,71591,35000,-,-,-
85_20220830 1,85,2022083012,19.1,0.6,2.2,97,할인마트,71591,35000,-,-,-
85_20220830 1,85,2022083013,19.1,2.7,3.3,99,할인마트,71591,35000,-,-,-
85_20220830 1,85,2022083014,19.3,2.9,3,98,할인마트,71591,35000,-,-,-
85_20220830 1,85,2022083015,19.6,1,2.6,97,할인마트,71591,35000,-,-,-
85_20220830 1,85,2022083016,19.6,0.9,2.8,98,할인마트,71591,35000,-,-,-
85_20220830 1,85,2022083017,19.6,2,2.4,98,할인마트,71591,35000,-,-,-
85_20220830 1,85,2022083018,19.7,0.6,1.2,97,할인마트,71591,35000,-,-,-
85_20220830 1,85,2022083019,19.7,1.6,2.2,98,할인마트,71591,35000,-,-,-
85_20220830 2,85,2022083020,19.6,1.3,3.2,98,할인마트,71591,35000,-,-,-
85_20220830 2,85,2022083021,19.6,0.2,1.8,97,할인마트,71591,35000,-,-,-
85_20220830 2,85,2022083022,19.7,0,2.1,96,할인마트,71591,35000,-,-,-
85_20220830 2,85,2022083023,19.7,0,1.6,94,할인마트,71591,35000,-,-,-
85_20220831 0,85,2022083100,19.7,0,1.6,94,할인마트,71591,35000,-,-,-
85_20220831 0,85,2022083101,19.7,0,2.7,94,할인마트,71591,35000,-,-,-
85_20220831 0,85,2022083102,19.7,0,1.4,93,할인마트,71591,35000,-,-,-
85_20220831 0,85,2022083103,19.7,0,0.8,92,할인마트,71591,35000,-,-,-
85_20220831 0,85,2022083104,19.8,0,1.2,94,할인마트,71591,35000,-,-,-
85_20220831 0,85,2022083105,19.7,0,1.2,95,할인마트,71591,35000,-,-,-
85_20220831 0,85,2022083106,19.7,0,1.6,93,할인마트,71591,35000,-,-,-
85_20220831 0,85,2022083107,19.6,0,0.8,93,할인마트,71591,35000,-,-,-
85_20220831 0,85,2022083108,19.9,0,1.7,92,할인마트,71591,35000,-,-,-
85_20220831 0,85,2022083109,20.3,0,1.6,91,할인마트,71591,35000,-,-,-
85_20220831 1,85,2022083110,21.5,0,1.3,84,할인마트,71591,35000,-,-,-
85_20220831 1,85,2022083111,23.1,0,4,76,할인마트,71591,35000,-,-,-
85_20220831 1,85,2022083112,23.5,0,2.7,75,할인마트,71591,35000,-,-,-
85_20220831 1,85,2022083113,23.2,0,2.4,78,할인마트,71591,35000,-,-,-
85_20220831 1,85,2022083114,23.6,0,2.9,77,할인마트,71591,35000,-,-,-
85_20220831 1,85,2022083115,23.6,0,2.2,76,할인마트,71591,35000,-,-,-
85_20220831 1,85,2022083116,23.7,0,1.7,79,할인마트,71591,35000,-,-,-
85_20220831 1,85,2022083117,24.8,0,3.3,73,할인마트,71591,35000,-,-,-
85_20220831 1,85,2022083118,24.8,0,2.4,69,할인마트,71591,35000,-,-,-
85_20220831 1,85,2022083119,23.5,0,2,75,할인마트,71591,35000,-,-,-
85_20220831 2,85,2022083120,22.4,0,2,80,할인마트,71591,35000,-,-,-
85_20220831 2,85,2022083121,21.7,0,1.6,81,할인마트,71591,35000,-,-,-
85_20220831 2,85,2022083122,21.1,0,1,83,할인마트,71591,35000,-,-,-
85_20220831 2,85,2022083123,20.8,0,0.7,87,할인마트,71591,35000,-,-,-
86_20220825 0,86,2022082500,22.8,0,1.1,75,할인마트,54866.51,30953,97.85,-,-
86_20220825 0,86,2022082501,22.6,0,1,75,할인마트,54866.51,30953,97.85,-,-
86_20220825 0,86,2022082502,22.2,0,1,77,할인마트,54866.51,30953,97.85,-,-
86_20220825 0,86,2022082503,21.4,0,1,83,할인마트,54866.51,30953,97.85,-,-
86_20220825 0,86,2022082504,21.2,0,0.3,85,할인마트,54866.51,30953,97.85,-,-
86_20220825 0,86,2022082505,21.2,0,0.7,85,할인마트,54866.51,30953,97.85,-,-
86_20220825 0,86,2022082506,21,0,0.7,87,할인마트,54866.51,30953,97.85,-,-
86_20220825 0,86,2022082507,21.9,0,1,84,할인마트,54866.51,30953,97.85,-,-
86_20220825 0,86,2022082508,23,0,0.7,78,할인마트,54866.51,30953,97.85,-,-
86_20220825 0,86,2022082509,22.9,0,1.5,78,할인마트,54866.51,30953,97.85,-,-
86_20220825 1,86,2022082510,23.5,0,1.4,78,할인마트,54866.51,30953,97.85,-,-
86_20220825 1,86,2022082511,23.9,0,1,78,할인마트,54866.51,30953,97.85,-,-
86_20220825 1,86,2022082512,24.4,0,0.7,77,할인마트,54866.51,30953,97.85,-,-
86_20220825 1,86,2022082513,24.2,0,2.2,76,할인마트,54866.51,30953,97.85,-,-
86_20220825 1,86,2022082514,23.1,0,2.1,80,할인마트,54866.51,30953,97.85,-,-
86_20220825 1,86,2022082515,22.5,0.4,2.7,69,할인마트,54866.51,30953,97.85,-,-
86_20220825 1,86,2022082516,23.2,0,1.6,62,할인마트,54866.51,30953,97.85,-,-
86_20220825 1,86,2022082517,22.9,0,1.8,67,할인마트,54866.51,30953,97.85,-,-
86_20220825 1,86,2022082518,22.8,0,1,75,할인마트,54866.51,30953,97.85,-,-
86_20220825 1,86,2022082519,21.9,0,0.7,86,할인마트,54866.51,30953,97.85,-,-
86_20220825 2,86,2022082520,21.9,0,0.7,81,할인마트,54866.51,30953,97.85,-,-
86_20220825 2,86,2022082521,21.4,0,0.4,84,할인마트,54866.51,30953,97.85,-,-
86_20220825 2,86,2022082522,21,0,0.9,83,할인마트,54866.51,30953,97.85,-,-
86_20220825 2,86,2022082523,20.5,0,0.4,87,할인마트,54866.51,30953,97.85,-,-
86_20220826 0,86,2022082600,20.3,0,0.1,88,할인마트,54866.51,30953,97.85,-,-
86_20220826 0,86,2022082601,19.6,0,0.5,90,할인마트,54866.51,30953,97.85,-,-
86_20220826 0,86,2022082602,19.4,0,0.1,91,할인마트,54866.51,30953,97.85,-,-
86_20220826 0,86,2022082603,19.5,0,0.9,92,할인마트,54866.51,30953,97.85,-,-
86_20220826 0,86,2022082604,18.3,0,0.5,95,할인마트,54866.51,30953,97.85,-,-
86_20220826 0,86,2022082605,19.1,0,1.8,94,할인마트,54866.51,30953,97.85,-,-
86_20220826 0,86,2022082606,19.2,0,1.2,94,할인마트,54866.51,30953,97.85,-,-
86_20220826 0,86,2022082607,20,0,1.2,91,할인마트,54866.51,30953,97.85,-,-
86_20220826 0,86,2022082608,20.7,0,0.9,87,할인마트,54866.51,30953,97.85,-,-
86_20220826 0,86,2022082609,22.2,0,1.9,82,할인마트,54866.51,30953,97.85,-,-
86_20220826 1,86,2022082610,24.4,0,1.1,74,할인마트,54866.51,30953,97.85,-,-
86_20220826 1,86,2022082611,25.6,0,1.6,68,할인마트,54866.51,30953,97.85,-,-
86_20220826 1,86,2022082612,26.8,0,1.9,61,할인마트,54866.51,30953,97.85,-,-
86_20220826 1,86,2022082613,27.7,0,2.7,59,할인마트,54866.51,30953,97.85,-,-
86_20220826 1,86,2022082614,27.4,0,3.1,62,할인마트,54866.51,30953,97.85,-,-
86_20220826 1,86,2022082615,27.4,0,3.5,61,할인마트,54866.51,30953,97.85,-,-
86_20220826 1,86,2022082616,27.7,0,3.9,56,할인마트,54866.51,30953,97.85,-,-
86_20220826 1,86,2022082617,26.5,0,3.3,57,할인마트,54866.51,30953,97.85,-,-
86_20220826 1,86,2022082618,25.5,0,3.1,67,할인마트,54866.51,30953,97.85,-,-
86_20220826 1,86,2022082619,24.1,0,1.7,78,할인마트,54866.51,30953,97.85,-,-
86_20220826 2,86,2022082620,23.8,0,2.1,78,할인마트,54866.51,30953,97.85,-,-
86_20220826 2,86,2022082621,22.8,0,1.2,84,할인마트,54866.51,30953,97.85,-,-
86_20220826 2,86,2022082622,23,0,2.1,83,할인마트,54866.51,30953,97.85,-,-
86_20220826 2,86,2022082623,22.3,0,1.2,86,할인마트,54866.51,30953,97.85,-,-
86_20220827 0,86,2022082700,22.3,0,1.1,87,할인마트,54866.51,30953,97.85,-,-
86_20220827 0,86,2022082701,22.1,0,0.2,86,할인마트,54866.51,30953,97.85,-,-
86_20220827 0,86,2022082702,21.4,0,0.6,92,할인마트,54866.51,30953,97.85,-,-
86_20220827 0,86,2022082703,21.4,2.4,2.6,95,할인마트,54866.51,30953,97.85,-,-
86_20220827 0,86,2022082704,21.1,0,2.7,87,할인마트,54866.51,30953,97.85,-,-
86_20220827 0,86,2022082705,19.6,0,3,79,할인마트,54866.51,30953,97.85,-,-
86_20220827 0,86,2022082706,18.6,0,2.1,85,할인마트,54866.51,30953,97.85,-,-
86_20220827 0,86,2022082707,18.6,0,2.3,79,할인마트,54866.51,30953,97.85,-,-
86_20220827 0,86,2022082708,19.9,0,2.7,66,할인마트,54866.51,30953,97.85,-,-
86_20220827 0,86,2022082709,21.1,0,4.1,50,할인마트,54866.51,30953,97.85,-,-
86_20220827 1,86,2022082710,22.1,0,3.9,43,할인마트,54866.51,30953,97.85,-,-
86_20220827 1,86,2022082711,22.9,0,4.7,40,할인마트,54866.51,30953,97.85,-,-
86_20220827 1,86,2022082712,23.6,0,3.4,42,할인마트,54866.51,30953,97.85,-,-
86_20220827 1,86,2022082713,24,0,3.6,40,할인마트,54866.51,30953,97.85,-,-
86_20220827 1,86,2022082714,25,0,2.9,42,할인마트,54866.51,30953,97.85,-,-
86_20220827 1,86,2022082715,24.9,0,3.3,44,할인마트,54866.51,30953,97.85,-,-
86_20220827 1,86,2022082716,24.9,0,3.5,48,할인마트,54866.51,30953,97.85,-,-
86_20220827 1,86,2022082717,25.2,0,3.2,45,할인마트,54866.51,30953,97.85,-,-
86_20220827 1,86,2022082718,24.6,0,3.1,46,할인마트,54866.51,30953,97.85,-,-
86_20220827 1,86,2022082719,22.9,0,2.3,51,할인마트,54866.51,30953,97.85,-,-
86_20220827 2,86,2022082720,21.5,0,1.1,58,할인마트,54866.51,30953,97.85,-,-
86_20220827 2,86,2022082721,20.8,0,1.7,61,할인마트,54866.51,30953,97.85,-,-
86_20220827 2,86,2022082722,20.4,0,2.3,63,할인마트,54866.51,30953,97.85,-,-
86_20220827 2,86,2022082723,19.7,0,1.5,66,할인마트,54866.51,30953,97.85,-,-
86_20220828 0,86,2022082800,18.8,0,1.5,72,할인마트,54866.51,30953,97.85,-,-
86_20220828 0,86,2022082801,17.2,0,1.2,83,할인마트,54866.51,30953,97.85,-,-
86_20220828 0,86,2022082802,16.4,0,1.1,89,할인마트,54866.51,30953,97.85,-,-
86_20220828 0,86,2022082803,15.8,0,1,90,할인마트,54866.51,30953,97.85,-,-
86_20220828 0,86,2022082804,15.3,0,0.4,93,할인마트,54866.51,30953,97.85,-,-
86_20220828 0,86,2022082805,14.8,0,0.6,94,할인마트,54866.51,30953,97.85,-,-
86_20220828 0,86,2022082806,15,0,0.4,94,할인마트,54866.51,30953,97.85,-,-
86_20220828 0,86,2022082807,16.7,0,0.3,90,할인마트,54866.51,30953,97.85,-,-
86_20220828 0,86,2022082808,20.6,0,1.7,68,할인마트,54866.51,30953,97.85,-,-
86_20220828 0,86,2022082809,21.3,0,2.3,60,할인마트,54866.51,30953,97.85,-,-
86_20220828 1,86,2022082810,23.5,0,2.8,54,할인마트,54866.51,30953,97.85,-,-
86_20220828 1,86,2022082811,24.6,0,3.1,48,할인마트,54866.51,30953,97.85,-,-
86_20220828 1,86,2022082812,25.7,0,4,42,할인마트,54866.51,30953,97.85,-,-
86_20220828 1,86,2022082813,26.5,0,2.9,40,할인마트,54866.51,30953,97.85,-,-
86_20220828 1,86,2022082814,27.1,0,2.9,38,할인마트,54866.51,30953,97.85,-,-
86_20220828 1,86,2022082815,28.3,0,1.4,38,할인마트,54866.51,30953,97.85,-,-
86_20220828 1,86,2022082816,28,0,2.4,35,할인마트,54866.51,30953,97.85,-,-
86_20220828 1,86,2022082817,28.6,0,1.5,37,할인마트,54866.51,30953,97.85,-,-
86_20220828 1,86,2022082818,27,0,1.3,41,할인마트,54866.51,30953,97.85,-,-
86_20220828 1,86,2022082819,25,0,1.4,56,할인마트,54866.51,30953,97.85,-,-
86_20220828 2,86,2022082820,23,0,0.6,67,할인마트,54866.51,30953,97.85,-,-
86_20220828 2,86,2022082821,22.6,0,0.6,69,할인마트,54866.51,30953,97.85,-,-
86_20220828 2,86,2022082822,21.5,0,1.1,75,할인마트,54866.51,30953,97.85,-,-
86_20220828 2,86,2022082823,21.7,0,0.4,76,할인마트,54866.51,30953,97.85,-,-
86_20220829 0,86,2022082900,22.1,0,1.3,75,할인마트,54866.51,30953,97.85,-,-
86_20220829 0,86,2022082901,22.5,0,2.1,74,할인마트,54866.51,30953,97.85,-,-
86_20220829 0,86,2022082902,21.9,0,1.4,71,할인마트,54866.51,30953,97.85,-,-
86_20220829 0,86,2022082903,21.8,0,1.4,67,할인마트,54866.51,30953,97.85,-,-
86_20220829 0,86,2022082904,22.1,0,2.3,61,할인마트,54866.51,30953,97.85,-,-
86_20220829 0,86,2022082905,20.6,0,2,70,할인마트,54866.51,30953,97.85,-,-
86_20220829 0,86,2022082906,20.4,0,2.2,69,할인마트,54866.51,30953,97.85,-,-
86_20220829 0,86,2022082907,19.6,0.3,1.8,79,할인마트,54866.51,30953,97.85,-,-
86_20220829 0,86,2022082908,19.4,0.7,1,87,할인마트,54866.51,30953,97.85,-,-
86_20220829 0,86,2022082909,19.6,0.2,1.5,87,할인마트,54866.51,30953,97.85,-,-
86_20220829 1,86,2022082910,20.6,0,1.3,84,할인마트,54866.51,30953,97.85,-,-
86_20220829 1,86,2022082911,21,0,2.5,80,할인마트,54866.51,30953,97.85,-,-
86_20220829 1,86,2022082912,20.9,0.1,2.6,82,할인마트,54866.51,30953,97.85,-,-
86_20220829 1,86,2022082913,21.4,0.1,2.6,81,할인마트,54866.51,30953,97.85,-,-
86_20220829 1,86,2022082914,21.3,0,2.4,85,할인마트,54866.51,30953,97.85,-,-
86_20220829 1,86,2022082915,21.6,0,3.2,81,할인마트,54866.51,30953,97.85,-,-
86_20220829 1,86,2022082916,21.1,0,3.5,64,할인마트,54866.51,30953,97.85,-,-
86_20220829 1,86,2022082917,21.1,0,2.6,62,할인마트,54866.51,30953,97.85,-,-
86_20220829 1,86,2022082918,21,0,2.6,63,할인마트,54866.51,30953,97.85,-,-
86_20220829 1,86,2022082919,20.7,0,2.5,70,할인마트,54866.51,30953,97.85,-,-
86_20220829 2,86,2022082920,20.6,0,1.9,73,할인마트,54866.51,30953,97.85,-,-
86_20220829 2,86,2022082921,21,0,2.4,72,할인마트,54866.51,30953,97.85,-,-
86_20220829 2,86,2022082922,20.9,0,2.6,74,할인마트,54866.51,30953,97.85,-,-
86_20220829 2,86,2022082923,20.7,0,3.1,76,할인마트,54866.51,30953,97.85,-,-
86_20220830 0,86,2022083000,20.6,0,3.1,74,할인마트,54866.51,30953,97.85,-,-
86_20220830 0,86,2022083001,19,0.1,2.7,87,할인마트,54866.51,30953,97.85,-,-
86_20220830 0,86,2022083002,18.2,0.8,1.9,94,할인마트,54866.51,30953,97.85,-,-
86_20220830 0,86,2022083003,18,2.8,1.2,98,할인마트,54866.51,30953,97.85,-,-
86_20220830 0,86,2022083004,18,5.5,1,99,할인마트,54866.51,30953,97.85,-,-
86_20220830 0,86,2022083005,17.9,5.3,2.6,99,할인마트,54866.51,30953,97.85,-,-
86_20220830 0,86,2022083006,17.9,6.3,2,99,할인마트,54866.51,30953,97.85,-,-
86_20220830 0,86,2022083007,18.1,5,1.8,99,할인마트,54866.51,30953,97.85,-,-
86_20220830 0,86,2022083008,18.4,4.1,2,99,할인마트,54866.51,30953,97.85,-,-
86_20220830 0,86,2022083009,18.8,2.7,2,98,할인마트,54866.51,30953,97.85,-,-
86_20220830 1,86,2022083010,19,1.6,2.6,98,할인마트,54866.51,30953,97.85,-,-
86_20220830 1,86,2022083011,19.2,2.7,3.1,98,할인마트,54866.51,30953,97.85,-,-
86_20220830 1,86,2022083012,19.9,1.4,1.6,97,할인마트,54866.51,30953,97.85,-,-
86_20220830 1,86,2022083013,19.8,3.3,1.8,98,할인마트,54866.51,30953,97.85,-,-
86_20220830 1,86,2022083014,19.9,3.2,2.4,98,할인마트,54866.51,30953,97.85,-,-
86_20220830 1,86,2022083015,20,1.7,1.8,97,할인마트,54866.51,30953,97.85,-,-
86_20220830 1,86,2022083016,20,1.3,3.6,97,할인마트,54866.51,30953,97.85,-,-
86_20220830 1,86,2022083017,20.2,1,1.2,98,할인마트,54866.51,30953,97.85,-,-
86_20220830 1,86,2022083018,19.9,3.3,0.8,99,할인마트,54866.51,30953,97.85,-,-
86_20220830 1,86,2022083019,20.1,1.3,0.7,99,할인마트,54866.51,30953,97.85,-,-
86_20220830 2,86,2022083020,20,0.7,0.5,100,할인마트,54866.51,30953,97.85,-,-
86_20220830 2,86,2022083021,19.8,0.5,1.4,99,할인마트,54866.51,30953,97.85,-,-
86_20220830 2,86,2022083022,19.9,0.1,1.2,99,할인마트,54866.51,30953,97.85,-,-
86_20220830 2,86,2022083023,19.9,0,0.2,99,할인마트,54866.51,30953,97.85,-,-
86_20220831 0,86,2022083100,20,0,0.6,98,할인마트,54866.51,30953,97.85,-,-
86_20220831 0,86,2022083101,19.9,0,1.1,99,할인마트,54866.51,30953,97.85,-,-
86_20220831 0,86,2022083102,19.8,0,0.8,100,할인마트,54866.51,30953,97.85,-,-
86_20220831 0,86,2022083103,19.8,0,0.7,99,할인마트,54866.51,30953,97.85,-,-
86_20220831 0,86,2022083104,19.6,0,1.1,100,할인마트,54866.51,30953,97.85,-,-
86_20220831 0,86,2022083105,19.7,0,0.5,100,할인마트,54866.51,30953,97.85,-,-
86_20220831 0,86,2022083106,19.7,0,0.6,100,할인마트,54866.51,30953,97.85,-,-
86_20220831 0,86,2022083107,19.8,0,0.4,100,할인마트,54866.51,30953,97.85,-,-
86_20220831 0,86,2022083108,20.4,0,0.6,96,할인마트,54866.51,30953,97.85,-,-
86_20220831 0,86,2022083109,20.8,0,0.8,92,할인마트,54866.51,30953,97.85,-,-
86_20220831 1,86,2022083110,21.3,0,1.3,88,할인마트,54866.51,30953,97.85,-,-
86_20220831 1,86,2022083111,22,0,0.7,83,할인마트,54866.51,30953,97.85,-,-
86_20220831 1,86,2022083112,22,0,0.9,82,할인마트,54866.51,30953,97.85,-,-
86_20220831 1,86,2022083113,22.6,0,1,81,할인마트,54866.51,30953,97.85,-,-
86_20220831 1,86,2022083114,22.3,0,2.4,83,할인마트,54866.51,30953,97.85,-,-
86_20220831 1,86,2022083115,23,0,0.8,82,할인마트,54866.51,30953,97.85,-,-
86_20220831 1,86,2022083116,22.7,0,1.8,86,할인마트,54866.51,30953,97.85,-,-
86_20220831 1,86,2022083117,23.5,0,1.1,80,할인마트,54866.51,30953,97.85,-,-
86_20220831 1,86,2022083118,23.4,0,1,77,할인마트,54866.51,30953,97.85,-,-
86_20220831 1,86,2022083119,22.4,0,1.1,84,할인마트,54866.51,30953,97.85,-,-
86_20220831 2,86,2022083120,21.5,0,0.8,86,할인마트,54866.51,30953,97.85,-,-
